model_type,comparison,prompt_idx,seed,image1_path,image2_path,fid_score
lcm,dd_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0013_2025_withneg.png,11.022339820861816
lcm,dd_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0014_42_withneg.png,13.406693458557129
lcm,dd_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0014_1337_withneg.png,21.4427433013916
lcm,dd_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0014_2025_withneg.png,15.973285675048828
lcm,dd_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0015_42_withneg.png,14.647102355957031
lcm,dd_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0015_1337_withneg.png,18.181264877319336
lcm,dd_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_noneg/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lcm/dd_withneg/0015_2025_withneg.png,14.346338272094727
lightning,dd_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0000_42_withneg.png,12.663763046264648
lightning,dd_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0000_1337_withneg.png,10.835140228271484
lightning,dd_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0000_2025_withneg.png,7.9060773849487305
lightning,dd_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0001_42_withneg.png,13.494888305664062
lightning,dd_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0001_1337_withneg.png,13.530365943908691
lightning,dd_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0001_2025_withneg.png,9.93881893157959
lightning,dd_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0002_42_withneg.png,13.337446212768555
lightning,dd_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0002_1337_withneg.png,17.61372184753418
lightning,dd_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0002_2025_withneg.png,15.94050407409668
lightning,dd_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0003_42_withneg.png,12.199380874633789
lightning,dd_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0003_1337_withneg.png,17.098386764526367
lightning,dd_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0003_2025_withneg.png,12.072115898132324
lightning,dd_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0004_42_withneg.png,12.969768524169922
lightning,dd_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0004_1337_withneg.png,17.707782745361328
lightning,dd_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0004_2025_withneg.png,17.544992446899414
lightning,dd_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0005_42_withneg.png,12.646885871887207
lightning,dd_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0005_1337_withneg.png,15.76069450378418
lightning,dd_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0005_2025_withneg.png,16.414514541625977
lightning,dd_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0006_42_withneg.png,20.18454933166504
lightning,dd_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0006_1337_withneg.png,14.553221702575684
lightning,dd_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0006_2025_withneg.png,12.70252799987793
lightning,dd_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0007_42_withneg.png,20.992897033691406
lightning,dd_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0007_1337_withneg.png,14.637044906616211
lightning,dd_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0007_2025_withneg.png,12.515738487243652
lightning,dd_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0008_42_withneg.png,19.073347091674805
lightning,dd_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0008_1337_withneg.png,12.942049026489258
lightning,dd_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0008_2025_withneg.png,18.275876998901367
lightning,dd_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0009_42_withneg.png,17.559450149536133
lightning,dd_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0009_1337_withneg.png,14.897479057312012
lightning,dd_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0009_2025_withneg.png,22.258527755737305
lightning,dd_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0010_42_withneg.png,11.052257537841797
lightning,dd_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0010_1337_withneg.png,13.570549011230469
lightning,dd_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0010_2025_withneg.png,20.750322341918945
lightning,dd_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0011_42_withneg.png,15.925105094909668
lightning,dd_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0011_1337_withneg.png,13.714203834533691
lightning,dd_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0011_2025_withneg.png,21.969173431396484
lightning,dd_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0012_42_withneg.png,8.87504768371582
lightning,dd_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0012_1337_withneg.png,17.335357666015625
lightning,dd_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0012_2025_withneg.png,12.853401184082031
lightning,dd_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0013_42_withneg.png,9.947810173034668
lightning,dd_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0013_1337_withneg.png,13.633759498596191
lightning,dd_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0013_2025_withneg.png,10.123208045959473
lightning,dd_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0014_42_withneg.png,11.490875244140625
lightning,dd_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0014_1337_withneg.png,18.600387573242188
lightning,dd_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0014_2025_withneg.png,13.785723686218262
lightning,dd_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0015_42_withneg.png,11.228809356689453
lightning,dd_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0015_1337_withneg.png,14.222900390625
lightning,dd_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_noneg/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/lightning/dd_withneg/0015_2025_withneg.png,17.333038330078125
pcm,dd_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0000_42_withneg.png,16.04456329345703
pcm,dd_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0000_1337_withneg.png,11.721019744873047
pcm,dd_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0000_2025_withneg.png,9.147353172302246
pcm,dd_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0001_42_withneg.png,15.408400535583496
pcm,dd_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0001_1337_withneg.png,14.797073364257812
pcm,dd_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0001_2025_withneg.png,7.446518898010254
pcm,dd_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0002_42_withneg.png,16.687461853027344
pcm,dd_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0002_1337_withneg.png,18.23406410217285
pcm,dd_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0002_2025_withneg.png,13.68775749206543
pcm,dd_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0003_42_withneg.png,15.968639373779297
pcm,dd_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0003_1337_withneg.png,15.986105918884277
pcm,dd_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0003_2025_withneg.png,12.160260200500488
pcm,dd_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0004_42_withneg.png,19.906665802001953
pcm,dd_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0004_1337_withneg.png,18.860076904296875
pcm,dd_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0004_2025_withneg.png,14.111703872680664
pcm,dd_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0005_42_withneg.png,21.21014976501465
pcm,dd_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0005_1337_withneg.png,14.993109703063965
pcm,dd_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0005_2025_withneg.png,17.093448638916016
pcm,dd_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0006_42_withneg.png,16.56122398376465
pcm,dd_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0006_1337_withneg.png,14.311933517456055
pcm,dd_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0006_2025_withneg.png,11.358010292053223
pcm,dd_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0007_42_withneg.png,17.825210571289062
pcm,dd_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0007_1337_withneg.png,15.657692909240723
pcm,dd_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0007_2025_withneg.png,11.736799240112305
pcm,dd_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0008_42_withneg.png,18.877281188964844
pcm,dd_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0008_1337_withneg.png,14.896246910095215
pcm,dd_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_noneg/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-dd-models/pcm/dd_withneg/0008_2025_withneg.png,16.735233306884766
